title,位置,经纬度
新江湾城首府,上海市杨浦区新江湾城首府,"121.514969,31.332571"
银亿领墅,上海市杨浦区银亿领墅,"121.515953,31.313848"
银亿领墅,上海市杨浦区银亿领墅,"121.515953,31.313848"
新江湾城雍景苑,上海市杨浦区新江湾城雍景苑,"121.526009,31.331989"
合生江湾国际公寓,上海市杨浦区合生江湾国际公寓,"121.514732,31.337662"
合生高尔夫公寓,上海市杨浦区合生高尔夫公寓,"121.518188,31.266567"
银亿领墅,上海市杨浦区银亿领墅,"121.515953,31.313848"
江湾翰林,上海市杨浦区江湾翰林,"121.510101,31.306526"
建发璟墅,上海市杨浦区建发璟墅,"121.499519,31.319290"
公园3000黄兴花园,上海市杨浦区公园3000黄兴花园,"121.524414,31.291456"
中建大公馆,上海市杨浦区中建大公馆,"121.515366,31.330793"
嘉誉湾,上海市杨浦区嘉誉湾,"121.509239,31.332457"
公园3000黄兴花园,上海市杨浦区公园3000黄兴花园,"121.524414,31.291456"
莱茵半岛,上海市杨浦区莱茵半岛,"121.536224,31.307451"
仁恒怡庭,上海市杨浦区仁恒怡庭,"121.514336,31.327847"
同济绿园,上海市杨浦区同济绿园,"121.511576,31.274761"
莱茵半岛,上海市杨浦区莱茵半岛,"121.536224,31.307451"
中建大公馆,上海市杨浦区中建大公馆,"121.515366,31.330793"
银亿领墅,上海市杨浦区银亿领墅,"121.515953,31.313848"
中建大公馆,上海市杨浦区中建大公馆,"121.515366,31.330793"
林绿家园,上海市杨浦区林绿家园,"121.500908,31.279114"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
延安西路548弄60支弄,上海市长宁区延安西路548弄60支弄,"121.435944,31.217692"
三泾南宅,上海市长宁区三泾南宅,"121.416115,31.213615"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
长中小区,上海市长宁区长中小区,"121.419838,31.194921"
杨宅路2号,上海市长宁区杨宅路2号,"121.420266,31.206954"
可乐公馆,上海市长宁区悦茂可乐公馆,"121.359985,31.206141"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
云雾山路11号,上海市长宁区云雾山路11号,"121.407578,31.214870"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
天山路840弄,上海市长宁区天山路840弄,"121.403444,31.211841"
延北小区,上海市长宁区延北小区,"121.386749,31.194492"
法华镇路878弄,上海市长宁区法华镇路八七八弄,"121.419411,31.207273"
新泾二村,上海市长宁区新泾二村,"121.373489,31.215376"
昭化路60弄,上海市长宁区昭化路60弄,"121.428933,31.212427"
长宁路1488弄3支弄,上海市长宁区长宁路1488弄3支弄,"121.407859,31.218427"
程桥二村,上海市长宁区程桥二村,"121.374634,31.190184"
宝北小区,上海市长宁区宝北小区,"121.370979,31.188620"
虹霞小区,上海市长宁区虹霞小区,"121.389450,31.204969"
华航小区,上海市长宁区华航小区,"121.420120,31.224895"
安东小区,上海市金山区安东小区,"121.286491,30.807350"
杜家宅小区,上海市长宁区杜家宅小区,"121.393776,31.210699"
三泾南宅,上海市长宁区三泾南宅,"121.416115,31.213615"
仙逸小区,上海市长宁区仙逸小区,"121.392242,31.206675"
仙乐小区,上海市长宁区仙乐小区,"121.393806,31.205313"
虹桥美爵酒店,上海市长宁区上海虹桥美爵酒店,"121.396648,31.206382"
虹桥美爵酒店,上海市长宁区上海虹桥美爵酒店,"121.396648,31.206382"
虹桥美爵酒店,上海市长宁区上海虹桥美爵酒店,"121.396648,31.206382"
虹桥美爵酒店,上海市长宁区上海虹桥美爵酒店,"121.396648,31.206382"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
虹日小区,上海市长宁区虹日小区,"121.390221,31.201279"
虹桥天都国际,上海市长宁区虹桥天都国际,"121.406526,31.210452"
万航小区,上海市长宁区万航小区,"121.423294,31.226543"
王满小区,上海市长宁区王满小区,"121.370110,31.195633"
张泾小区,上海市长宁区张泾小区,"121.371078,31.194754"
春房小区,上海市长宁区春房小区,"121.364021,31.222378"
虹东小区,上海市长宁区虹东小区,"121.414978,31.196884"
碧夏小区,上海市长宁区碧夏小区,"121.371140,31.213627"
愚园路1032弄131支弄,上海市长宁区愚园路1032弄131支弄,"121.428970,31.219805"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
法华镇路101弄,上海市长宁区法华镇路101弄,"121.432917,31.202931"
程桥二村,上海市长宁区程桥二村,"121.374634,31.190184"
长宁路1600弄,上海市长宁区长宁路1600弄,"121.407668,31.218256"
沁秋小区,上海市长宁区沁秋小区,"121.360931,31.210360"
虹延小区,上海市长宁区虹延小区,"121.385780,31.191542"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
馨虹小区,上海市长宁区馨虹小区,"121.364830,31.207438"
新泾四村,上海市长宁区新泾四村,"121.367203,31.216881"
程桥二村,上海市长宁区程桥二村,"121.374634,31.190184"
新泾二村,上海市长宁区新泾二村,"121.373489,31.215376"
虹日小区,上海市长宁区虹日小区,"121.390221,31.201279"
新泾五村,上海市长宁区新泾五村,"121.366348,31.218773"
新泾八村,上海市浦东新区新泾八村,"121.564697,31.249269"
新泾六村,上海市长宁区新泾六村(南门),"121.366586,31.219978"
新泾六村,上海市长宁区新泾六村(南门),"121.366586,31.219978"
新顺小区,上海市长宁区新顺小区,"121.380409,31.194054"
河风丽景,上海市长宁区河风丽景,"121.380020,31.215977"
河风丽景,上海市长宁区河风丽景,"121.380020,31.215977"
虹福小区,上海市长宁区虹福小区,"121.363861,31.214346"
延武机电大楼,上海市长宁区延武机电大楼,"121.431244,31.212708"
新泾五村,上海市长宁区新泾五村,"121.366348,31.218773"
武夷路338弄,上海市长宁区武夷路338弄,"121.423650,31.213055"
仲达公寓,上海市长宁区仲达公寓,"121.414070,31.200556"
中银淮海苑,上海市长宁区中银淮海苑,"121.426971,31.200073"
河风丽景,上海市长宁区河风丽景,"121.380020,31.215977"
天山新苑,上海市长宁区天山新苑,"121.382011,31.217226"
凯欣豪园,上海市长宁区凯欣豪园,"121.418327,31.216543"
古北国际花园,上海市长宁区古北国际花园,"121.402443,31.195948"
东方金门花园,上海市长宁区东方金门花园,"121.424596,31.208090"
新泾六村,上海市长宁区新泾六村(南门),"121.366586,31.219978"
北汪小区,上海市长宁区北汪小区,"121.433159,31.217812"
仙霞路133弄,上海市长宁区仙霞路133弄,"121.404800,31.205759"
宁康小区,上海市长宁区宁康小区,"121.413223,31.220747"
金菊小区,上海市长宁区金菊小区,"121.366615,31.212542"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
仙逸小区,上海市长宁区仙逸小区,"121.392242,31.206675"
邮航小区,上海市长宁区邮航小区,"121.411674,31.197710"
昭化路60弄,上海市长宁区昭化路60弄,"121.428933,31.212427"
仙逸小区,上海市长宁区仙逸小区,"121.392242,31.206675"
新泾四村,上海市长宁区新泾四村,"121.367203,31.216881"
虹旭小区,上海市长宁区虹旭小区,"121.387070,31.202572"
虹园六村,上海市长宁区虹园六村,"121.366302,31.211147"
仙逸小区,上海市长宁区仙逸小区,"121.392242,31.206675"
虹南小区,上海市浦东新区虹南小区,"121.554802,31.184444"
仙逸小区,上海市长宁区仙逸小区,"121.392242,31.206675"
虹园六村,上海市长宁区虹园六村,"121.366302,31.211147"
新泾一村,上海市长宁区新泾一村,"121.370338,31.218302"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
新泾六村,上海市长宁区新泾六村(南门),"121.366586,31.219978"
新泾四村,上海市长宁区新泾四村,"121.367203,31.216881"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
程桥一村,上海市长宁区程桥一村,"121.371162,31.191307"
仙蓉花苑,上海市长宁区仙蓉花苑,"121.396072,31.206760"
虹南小区,上海市浦东新区虹南小区,"121.554802,31.184444"
昭化路60弄,上海市长宁区昭化路60弄,"121.428933,31.212427"
虹霞小区,上海市长宁区虹霞小区,"121.389450,31.204969"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
新顺小区,上海市长宁区新顺小区,"121.380409,31.194054"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
大金更小区,上海市长宁区大金更小区,"121.398514,31.209101"
宝北小区,上海市长宁区宝北小区,"121.370979,31.188620"
利西路280弄,上海市长宁区利西路280弄,"121.425964,31.214202"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
金浜路105弄,上海市长宁区金浜路105弄,"121.361165,31.198138"
领尚国际酒店公寓,上海市长宁区领尚国际酒店公寓,"121.414413,31.192095"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
新泾苑,上海市长宁区新泾苑,"121.363045,31.200182"
张泾小区,上海市长宁区张泾小区,"121.371078,31.194754"
金虹苑小区,上海市长宁区金虹苑小区,"121.367752,31.207195"
虹桥美爵酒店,上海市长宁区上海虹桥美爵酒店,"121.396648,31.206382"
金浜路105弄,上海市长宁区金浜路105弄,"121.361165,31.198138"
新时空国际商务广场,上海市长宁区新时空国际商务广场,"121.416901,31.216957"
虹桥天都国际,上海市长宁区虹桥天都国际,"121.406526,31.210452"
虹仙小区,上海市长宁区虹仙小区,"121.384842,31.205795"
新泾苑,上海市长宁区新泾苑,"121.363045,31.200182"
领尚国际酒店公寓,上海市长宁区领尚国际酒店公寓,"121.414413,31.192095"
金虹苑小区,上海市长宁区金虹苑小区,"121.367752,31.207195"
广顺小区,上海市长宁区广顺小区,"121.352676,31.215994"
虹仙小区,上海市长宁区虹仙小区,"121.384842,31.205795"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
延北小区,上海市长宁区延北小区,"121.386749,31.194492"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
新泾一村,上海市长宁区新泾一村,"121.370338,31.218302"
杜家宅小区,上海市长宁区杜家宅小区,"121.393776,31.210699"
杜家宅小区,上海市长宁区杜家宅小区,"121.393776,31.210699"
馨虹小区,上海市长宁区馨虹小区,"121.364830,31.207438"
虹一小区,上海市长宁区虹一小区,"121.413452,31.198200"
馨虹小区,上海市长宁区馨虹小区,"121.364830,31.207438"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
程桥一村,上海市长宁区程桥一村,"121.371162,31.191307"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
新泾七村,上海市长宁区新泾七村,"121.362846,31.219074"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹纺小区,上海市长宁区虹纺小区,"121.389183,31.203547"
新泾一村,上海市长宁区新泾一村,"121.370338,31.218302"
宁锦小区,上海市长宁区宁锦小区,"121.401230,31.216671"
法华镇路150弄,上海市长宁区法华镇路150弄,"121.432273,31.202327"
北汪小区,上海市长宁区北汪小区,"121.433159,31.217812"
御墅名邸国际酒店,上海市长宁区御墅名邸国际酒店,"121.370186,31.205233"
御墅名邸国际酒店,上海市长宁区御墅名邸国际酒店,"121.370186,31.205233"
御墅名邸国际酒店,上海市长宁区御墅名邸国际酒店,"121.370186,31.205233"
延武机电大楼,上海市长宁区延武机电大楼,"121.431244,31.212708"
申新花苑,上海市长宁区申新花苑,"121.430862,31.202084"
新华御庭,上海市长宁区新华御庭,"121.422753,31.203686"
申新花苑,上海市长宁区申新花苑,"121.430862,31.202084"
利星国际广场,上海市长宁区利星国际广场,"121.425415,31.210617"
古北嘉年华庭,上海市长宁区古北嘉年华庭,"121.409203,31.193897"
宜嘉坊,上海市长宁区宜嘉坊,"121.373428,31.216141"
田图苑,上海市闵行区田图苑,"121.351091,31.181909"
金浜路105弄,上海市长宁区金浜路105弄,"121.361165,31.198138"
万航小区,上海市长宁区万航小区,"121.423294,31.226543"
新泾五村,上海市长宁区新泾五村,"121.366348,31.218773"
哈密路1801弄,上海市长宁区哈密路1801弄,"121.367866,31.195049"
虹城公寓,上海市长宁区虹城公寓,"121.392303,31.205038"
茅台花苑,上海市长宁区茅台花苑,"121.392189,31.210777"
新泾五村,上海市长宁区新泾五村,"121.366348,31.218773"
华松小区,上海市长宁区华松小区,"121.359360,31.210110"
茅台花苑,上海市长宁区茅台花苑,"121.392189,31.210777"
张泾小区,上海市长宁区张泾小区,"121.371078,31.194754"
程桥二村,上海市长宁区程桥二村,"121.374634,31.190184"
新泾五村,上海市长宁区新泾五村,"121.366348,31.218773"
张泾小区,上海市长宁区张泾小区,"121.371078,31.194754"
金虹苑小区,上海市长宁区金虹苑小区,"121.367752,31.207195"
翠春小区,上海市长宁区翠春小区,"121.366203,31.206610"
茅台花苑,上海市长宁区茅台花苑,"121.392189,31.210777"
仙霞西路715弄,上海市长宁区仙霞西路715弄,"121.358300,31.208764"
天申大楼,上海市长宁区天申大楼,"121.375748,31.213913"
金虹苑小区,上海市长宁区金虹苑小区,"121.367752,31.207195"
华松小区,上海市长宁区华松小区,"121.359360,31.210110"
新泾八村,上海市浦东新区新泾八村,"121.564697,31.249269"
虹桥机场新村,上海市长宁区虹桥机场新村,"121.354332,31.183969"
虹园六村,上海市长宁区虹园六村,"121.366302,31.211147"
法华镇路681弄,上海市长宁区法华镇路681弄,"121.422676,31.206376"
红庄小区,上海市长宁区红庄小区,"121.433640,31.202000"
水霞小区,上海市长宁区水霞小区,"121.389931,31.209110"
水霞小区,上海市长宁区水霞小区,"121.389931,31.209110"
中紫小区,上海市长宁区中紫小区,"121.410667,31.207413"
法华镇路681弄,上海市长宁区法华镇路681弄,"121.422676,31.206376"
华松小区,上海市长宁区华松小区,"121.359360,31.210110"
虹桥世家花园(公寓),上海市长宁区虹桥世家花园,"121.411530,31.219620"
虹桥世家花园(公寓),上海市长宁区虹桥世家花园,"121.411530,31.219620"
金菊小区,上海市长宁区金菊小区,"121.366615,31.212542"
金虹苑小区,上海市长宁区金虹苑小区,"121.367752,31.207195"
新泾八村,上海市浦东新区新泾八村,"121.564697,31.249269"
虹仙小区,上海市长宁区虹仙小区,"121.384842,31.205795"
碧玉公寓,上海市长宁区碧玉公寓,"121.392761,31.192614"
古北公寓,上海市长宁区古北公寓,"121.400887,31.207104"
御墅名邸国际酒店,上海市长宁区御墅名邸国际酒店,"121.370186,31.205233"
锦海大厦(长宁),上海市长宁区锦海大厦,"121.422315,31.200084"
华山丽苑,上海市长宁区华山丽苑,"121.430977,31.206163"
