title,位置,经纬度
中环锦园,上海市普陀区中环锦园,"121.412323,31.269276"
曹杨家园,上海市普陀区曹杨家园,"121.403664,31.258816"
万里真金苑,上海市普陀区万里真金苑,"121.406349,31.267725"
大华颐和华城(公寓),上海市普陀区大华颐和华城,"121.401176,31.275820"
玉城大厦,上海市普陀区玉城大厦,"121.442314,31.241169"
巴黎之春,内蒙古自治区通辽市科尔沁区巴黎之春,"122.268555,43.626942"
金阳大厦,新疆维吾尔自治区乌鲁木齐市沙依巴克区金阳大厦,"87.573119,43.819517"
中岚大楼,上海市普陀区中岚大楼,"121.426514,31.244967"
愉景华庭,贵州省毕节市七星关区愉景华庭商业广场,"105.286041,27.275274"
千路公寓,上海市普陀区千路公寓,"121.440651,31.244171"
万里名轩,上海市普陀区万里名轩,"121.408836,31.267363"
中环家园,上海市普陀区中环家园,"121.413460,31.265171"
绿地世纪城(一期),江苏省淮安市淮阴区绿地世纪城,"119.044014,33.612549"
曹家巷小区,山东省潍坊市潍城区曹家巷小区,"119.108879,36.715969"
梅川一街坊,上海市普陀区梅川一街坊,"121.395729,31.240458"
梅川一街坊,上海市普陀区梅川一街坊,"121.395729,31.240458"
梅岭新村,湖北省武汉市江夏区梅岭新村,"114.385040,30.476057"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
华师大二村,上海市普陀区华师大二村,"121.401245,31.231123"
曹家巷小区,山东省潍坊市潍城区曹家巷小区,"119.108879,36.715969"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
康怡苑,广东省广州市花都区康怡苑,"113.212189,23.400076"
曹杨五村(梅花园),上海市普陀区梅花园,"121.408920,31.236761"
圣天地服务式公寓,上海市普陀区圣天地服务式公寓,"121.443695,31.243086"
武宁小城,江西省九江市武宁县,"115.092649,29.246785"
岚皋馨苑,上海市普陀区岚皋馨苑,"121.415693,31.255597"
中江小区,四川省德阳市中江县柳林小区,"104.669575,31.039828"
武宁小城,江西省九江市武宁县,"115.092649,29.246785"
九茂小区,上海市普陀区九茂小区,"121.442818,31.240314"
牡丹新苑,山东省菏泽市牡丹区,"115.417021,35.251911"
长征家苑,上海市普陀区长征家苑,"121.389303,31.250334"
沙田新苑,上海市普陀区沙田新苑,"121.412952,31.237395"
曹家巷小区,山东省潍坊市潍城区曹家巷小区,"119.108879,36.715969"
金沙嘉年华,贵州省毕节市金沙县,"106.220112,27.458601"
万里一期,河北省沧州市肃宁县万里镇,"115.877205,38.321396"
象源丽都,上海市普陀区象源丽都,"121.377632,31.235634"
普雄馨苑,上海市普陀区普雄馨苑,"121.424400,31.236607"
汇丽花园,福建省厦门市海沧区汇利花园,"118.037018,24.498043"
汇丽花园,福建省厦门市海沧区汇利花园,"118.037018,24.498043"
中远两湾城,上海市普陀区中远两湾城集贸市场,"121.438576,31.254276"
金沙雅苑(四期),贵州省毕节市金沙县,"106.220112,27.458601"
曹杨五月天,上海市普陀区曹杨五月天,"121.407997,31.260590"
万里一期,河北省沧州市肃宁县万里镇,"115.877205,38.321396"
大华颐和华城(公寓),上海市普陀区大华颐和华城,"121.401176,31.275820"
金沙雅苑(二期),贵州省毕节市金沙县,"106.220112,27.458601"
金沙雅苑(三期),贵州省毕节市金沙县,"106.220112,27.458601"
金沙雅苑(四期),贵州省毕节市金沙县,"106.220112,27.458601"
金沙雅苑(四期),贵州省毕节市金沙县,"106.220112,27.458601"
世纪之门,山东省潍坊市寿光市世纪之门,"118.819908,36.853748"
万里一期,河北省沧州市肃宁县万里镇,"115.877205,38.321396"
云都苑,上海市普陀区云都苑,"121.437134,31.242788"
大华颐和华城(公寓),上海市普陀区大华颐和华城,"121.401176,31.275820"
金沙雅苑(四期),贵州省毕节市金沙县,"106.220112,27.458601"
梅川一街坊,上海市普陀区梅川一街坊,"121.395729,31.240458"
芝巷小区,上海市普陀区芝巷小区,"121.393867,31.237099"
平江盛世家园,湖南省岳阳市平江县平江,"113.581234,28.701868"
梅川馨苑,上海市普陀区梅川馨苑,"121.397797,31.239893"
泾阳家园,上海市普陀区泾阳家园,"121.365133,31.237987"
香泉小区,上海市普陀区香泉小区,"121.412186,31.261944"
水塘小区,上海市普陀区水塘小区,"121.399094,31.249830"
新长征花苑,上海市普陀区新长征花苑,"121.372910,31.235371"
隆德小区,宁夏回族自治区固原市隆德县,"106.111321,35.625920"
新长征花苑,上海市普陀区新长征花苑,"121.372910,31.235371"
香泉小区,上海市普陀区香泉小区,"121.412186,31.261944"
交暨小区,上海市普陀区交暨小区,"121.421379,31.260855"
香泉小区,上海市普陀区香泉小区,"121.412186,31.261944"
曹杨五月天,上海市普陀区曹杨五月天,"121.407997,31.260590"
平江盛世家园,湖南省岳阳市平江县平江,"113.581234,28.701868"
常澳馨苑,上海市普陀区常澳馨苑,"121.435051,31.240910"
芝巷小区,上海市普陀区芝巷小区,"121.393867,31.237099"
沙田花园,香港特别行政区香港特别行政区沙田區沙田花园,"114.176639,22.366045"
荣和怡景园,广东省梅州市兴宁市怡景园,"115.736420,24.147537"
双山小区,山东省枣庄市山亭区双山小区,"117.463837,35.092705"
荣和怡景园,广东省梅州市兴宁市怡景园,"115.736420,24.147537"
太浜巷小区,上海市普陀区太浜巷小区,"121.426895,31.249237"
光新大楼,上海市普陀区光新大楼,"121.430969,31.251242"
光新大楼,上海市普陀区光新大楼,"121.430969,31.251242"
太浜巷小区,上海市普陀区太浜巷小区,"121.426895,31.249237"
长风一村小区,上海市普陀区长风一村小区,"121.403175,31.231205"
宋家滩小区,上海市普陀区宋家滩小区,"121.399933,31.221682"
平江盛世家园,湖南省岳阳市平江县平江,"113.581234,28.701868"
清涧二街坊,陕西省榆林市清涧县,"110.121181,37.088921"
桂巷新村,上海市普陀区桂巷新村,"121.400177,31.237511"
合阳小区,陕西省渭南市合阳县梁园小区,"110.148286,35.230695"
金梅园,上海市普陀区金梅园,"121.403236,31.239861"
普陀四村,上海市普陀区普陀四村,"121.415740,31.235458"
武宁路200弄,上海市普陀区武宁路200弄,"121.422062,31.240303"
德怡苑,上海市普陀区德怡苑,"121.432487,31.242718"
乐怡苑(普陀),广东省广州市番禺区乐怡苑,"113.340625,22.901416"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
华师大一村,上海市普陀区华师大一村,"121.409142,31.225533"
曹家巷小区,山东省潍坊市潍城区曹家巷小区,"119.108879,36.715969"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
祥和星宇花园(一期),上海市普陀区祥和星宇花园,"121.398094,31.280277"
真源小区,上海市普陀区真源小区,"121.381554,31.241102"
泰宸苑,上海市普陀区泰宸苑,"121.365593,31.240110"
祥和家园,辽宁省铁岭市调兵山市祥和家园,"123.537323,42.441837"
祥和家园,辽宁省铁岭市调兵山市祥和家园,"123.537323,42.441837"
巴黎之春,内蒙古自治区通辽市科尔沁区巴黎之春,"122.268555,43.626942"
万景园,江苏省南京市建邺区万景园,"118.709236,32.011349"
万里真欣园,上海市普陀区万里街道真欣园,"121.404576,31.268269"
建德花园玫瑰苑(公寓),浙江省杭州市临安区公寓,"119.711398,30.231599"
中环家园,上海市普陀区中环家园,"121.413460,31.265171"
曹杨五月天,上海市普陀区曹杨五月天,"121.407997,31.260590"
绿洲湖畔花园,上海市普陀区绿洲湖畔花园,"121.380356,31.235613"
中远两湾城,上海市普陀区中远两湾城集贸市场,"121.438576,31.254276"
中远两湾城,上海市普陀区中远两湾城集贸市场,"121.438576,31.254276"
巴黎之春,内蒙古自治区通辽市科尔沁区巴黎之春,"122.268555,43.626942"
祥和名邸(公寓),上海市普陀区祥和名邸,"121.411568,31.236988"
天成小区,黑龙江省佳木斯市同江市天成小区,"132.513458,47.644104"
大华颐和华城(公寓),上海市普陀区大华颐和华城,"121.401176,31.275820"
达安春之声,上海市普陀区达安春之声,"121.403175,31.267628"
建德花园紫荆苑,上海市普陀区建德花园紫荆苑,"121.360577,31.237261"
大华颐和华城(公寓),上海市普陀区大华颐和华城,"121.401176,31.275820"
天成小区,黑龙江省佳木斯市同江市天成小区,"132.513458,47.644104"
建华大厦,黑龙江省齐齐哈尔市建华区建华,"123.959500,47.367700"
恒盛鼎城圣都汇,上海市普陀区恒盛鼎城圣都汇,"121.387502,31.278357"
达安春之声,上海市普陀区达安春之声,"121.403175,31.267628"
怒江苑,上海市普陀区怒江苑,"121.398010,31.238047"
巴黎之春,内蒙古自治区通辽市科尔沁区巴黎之春,"122.268555,43.626942"
建华大厦,黑龙江省齐齐哈尔市建华区建华,"123.959500,47.367700"
达安春之声,上海市普陀区达安春之声,"121.403175,31.267628"
清涧四街坊,陕西省榆林市清涧县,"110.121181,37.088921"
安居金祁新城,上海市普陀区安居金祁新城(西区365弄),"121.386513,31.293182"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
清涧三街坊,陕西省榆林市清涧县,"110.121181,37.088921"
建德花园紫荆苑,上海市普陀区建德花园紫荆苑,"121.360577,31.237261"
建德花园紫荆苑,上海市普陀区建德花园紫荆苑,"121.360577,31.237261"
真光第四小区,上海市普陀区真光第四小区,"121.381516,31.254810"
新长征花苑,上海市普陀区新长征花苑,"121.372910,31.235371"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
运旺新村阳光世家,上海市普陀区运旺新村阳光世家,"121.374275,31.242081"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
桃浦二村永汇新苑,上海市普陀区永汇新苑,"121.350975,31.278463"
桃浦二村永汇新苑,上海市普陀区永汇新苑,"121.350975,31.278463"
安祁古浪新苑,甘肃省武威市古浪县,"102.897542,37.470882"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
安居金祁新城,上海市普陀区安居金祁新城(西区365弄),"121.386513,31.293182"
安居金祁新城,上海市普陀区安居金祁新城(西区365弄),"121.386513,31.293182"
泰宸苑,上海市普陀区泰宸苑,"121.365593,31.240110"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
光新苑,河北省邯郸市丛台区光新院,"114.498962,36.606033"
甘泉公寓,陕西省延安市甘泉县甘泉,"109.363554,36.279899"
海鑫公寓,福建省福州市连江县海鑫公寓,"119.526398,26.217428"
运旺新村阳光世家,上海市普陀区运旺新村阳光世家,"121.374275,31.242081"
新黄小区,河南省新乡市红旗区新黄小区,"113.899155,35.276512"
交暨小区,上海市普陀区交暨小区,"121.421379,31.260855"
清涧四街坊,陕西省榆林市清涧县,"110.121181,37.088921"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
香樟苑(普陀),浙江省舟山市普陀区香樟苑,"122.257837,29.975413"
章家巷小区,上海市普陀区章家巷小区,"121.433174,31.261087"
真建一小区,上海市普陀区真建一小区,"121.381248,31.261675"
杨家桥小区(普陀),浙江省台州市椒江区杨家桥小区,"121.416073,28.673138"
泾阳家园,上海市普陀区泾阳家园,"121.365133,31.237987"
清涧三街坊,陕西省榆林市清涧县,"110.121181,37.088921"
石光小区,上海市普陀区石光小区,"121.430771,31.252413"
曹杨路232弄,上海市普陀区曹杨路232弄,"121.421850,31.233455"
泰宸苑,上海市普陀区泰宸苑,"121.365593,31.240110"
平江盛世家园,湖南省岳阳市平江县平江,"113.581234,28.701868"
真光七街坊,上海市普陀区真光七街坊,"121.386017,31.251415"
书香名第,上海市普陀区书香名第,"121.408058,31.222551"
德怡苑,上海市普陀区德怡苑,"121.432487,31.242718"
真光七街坊,上海市普陀区真光七街坊,"121.386017,31.251415"
泰山三村,山东省泰安市泰山区,"117.135215,36.192833"
清涧四街坊,陕西省榆林市清涧县,"110.121181,37.088921"
绿洲公寓,广东省深圳市宝安区绿洲公寓,"113.893661,22.787283"
石光小区,上海市普陀区石光小区,"121.430771,31.252413"
长征家苑,上海市普陀区长征家苑,"121.389303,31.250334"
金江家园,上海市长宁区金江家园,"121.351128,31.219749"
新长征花苑,上海市普陀区新长征花苑,"121.372910,31.235371"
澳门小区,澳门特别行政区,"113.549090,22.198951"
曹杨五村(金岭园),上海市普陀区金岭园,"121.409241,31.233625"
华师大三村,新疆维吾尔自治区喀什地区喀什市三村,"76.027747,39.452468"
石光小区,上海市普陀区石光小区,"121.430771,31.252413"
新长征花苑,上海市普陀区新长征花苑,"121.372910,31.235371"
白玉新村,四川省甘孜藏族自治州白玉县,"98.824025,31.209669"
绿叶小区(普陀),河南省洛阳市老城区绿叶小区,"112.487775,34.673611"
九茂小区,上海市普陀区九茂小区,"121.442818,31.240314"
中远两湾城,上海市普陀区中远两湾城集贸市场,"121.438576,31.254276"
绿地世纪城(一期),江苏省淮安市淮阴区绿地世纪城,"119.044014,33.612549"
桃浦九村,上海市普陀区桃浦九村,"121.345848,31.290047"
桃浦二村永汇新苑,上海市普陀区永汇新苑,"121.350975,31.278463"
安达家园,黑龙江省绥化市安达市,"125.307629,46.451882"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
桃浦新家园,上海市普陀区桃浦新家园,"121.347801,31.288120"
阳光水岸苑,上海市普陀区阳光水岸苑,"121.342049,31.290731"
交暨小区,上海市普陀区交暨小区,"121.421379,31.260855"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯AB区,上海市普陀区阳光威尼斯ab区,"121.371452,31.261225"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
建德花园丁香苑,上海市普陀区建德花园丁香苑,"121.359173,31.232014"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
天成小区,黑龙江省佳木斯市同江市天成小区,"132.513458,47.644104"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯(四期)(公寓),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯C区,上海市普陀区阳光威尼斯c区,"121.367355,31.262568"
城公大厦,上海市普陀区城公大厦,"121.431931,31.253681"
阳光威尼斯(三期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
阳光威尼斯AB区,上海市普陀区阳光威尼斯ab区,"121.371452,31.261225"
阳光威尼斯AB区,上海市普陀区阳光威尼斯ab区,"121.371452,31.261225"
阳光威尼斯AB区,上海市普陀区阳光威尼斯ab区,"121.371452,31.261225"
阳光威尼斯(二期),四川省南充市顺庆区阳光威尼斯,"106.084091,30.792227"
